xbins, ybins, xmin, xmax, ymin, ymax
15, 25, 0, 15, 0, 25
 159,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   17,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   159,   0,   0,   17,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   17,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   242,   0,   200,   0,   17,   0,   0,   0,   0,   0,   0,   0,   0
 433,   0,   0,   425,   0,   200,   0,   0,   0,   0,   0,   0,   0,   0,   0
 209,   643,   127,   0,   225,   0,   200,   0,   0,   0,   0,   0,   0,   0,   0
 0,   311,   200,   0,   127,   225,   0,   0,   0,   0,   0,   0,   0,   0,   0
 487,   147,   234,   361,   0,   127,   0,   200,   0,   0,   0,   0,   0,   0,   0
 434,   1061,   964,   111,   165,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 111,   552,   404,   812,   234,   165,   127,   127,   0,   0,   0,   0,   0,   0,   0
 1162,   647,   0,   349,   331,   0,   0,   127,   0,   0,   0,   0,   0,   0,   0
 398,   758,   917,   250,   0,   0,   0,   0,   127,   0,   0,   0,   0,   0,   0
 49,   349,   391,   568,   250,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 700,   465,   0,   275,   426,   77,   0,   0,   0,   0,   0,   0,   0,   0,   0
 341,   520,   465,   159,   706,   320,   0,   0,   0,   0,   0,   0,   0,   0,   0
 1221,   481,   0,   320,   0,   250,   0,   0,   0,   0,   0,   0,   0,   0,   0
 103,   106,   675,   8,   159,   606,   595,   0,   0,   0,   0,   0,   0,   0,   0
 1375,   606,   355,   1,   195,   159,   77,   0,   0,   0,   0,   0,   0,   0,   0
 893,   547,   149,   463,   617,   160,   0,   474,   0,   0,   0,   0,   0,   0,   0
 1085,   589,   485,   496,   0,   0,   49,   275,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
