xbins, ybins, xmin, xmax, ymin, ymax
15, 25, 0, 15, 0, 25
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 2,   0,   0,   167,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 214,   350,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   809,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   258,   167,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 208,   525,   0,   442,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 306,   584,   81,   350,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 350,   535,   485,   0,   258,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 192,   463,   382,   150,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 167,   0,   342,   885,   81,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 373,   505,   1618,   321,   1143,   352,   271,   0,   0,   0,   0,   0,   0,   0,   0
 255,   655,   0,   602,   0,   0,   81,   542,   0,   0,   0,   0,   0,   0,   0
 449,   569,   0,   306,   339,   283,   0,   0,   0,   0,   0,   0,   0,   0,   0
 457,   48,   395,   0,   713,   0,   91,   192,   0,   0,   0,   0,   0,   0,   0
 628,   105,   303,   48,   245,   669,   511,   81,   0,   0,   0,   0,   0,   0,   0
 864,   472,   0,   0,   306,   809,   564,   105,   271,   0,   0,   0,   0,   0,   0
 427,   0,   0,   0,   48,   0,   245,   492,   0,   0,   0,   0,   0,   0,   0
 223,   161,   20,   0,   0,   34,   0,   516,   258,   0,   0,   0,   0,   0,   0
 892,   786,   182,   310,   0,   0,   0,   765,   81,   0,   0,   0,   0,   0,   0
 630,   190,   128,   0,   0,   321,   0,   91,   105,   0,   0,   0,   0,   0,   0
 309,   208,   0,   469,   20,   68,   398,   214,   0,   0,   0,   0,   0,   0,   0
 15,   20,   208,   0,   229,   559,   34,   245,   0,   105,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
