xbins, ybins, xmin, xmax, ymin, ymax
15, 25, 0, 15, 0, 25
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   27,   0,   0,   105,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 48,   0,   0,   0,   0,   105,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   27,   105,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   278,   173,   152,   0,   105,   0,   0,   0,   0,   0,   0,   0,   0
 0,   221,   0,   152,   173,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 174,   105,   434,   0,   18,   0,   0,   105,   0,   0,   0,   0,   0,   0,   0
 216,   372,   0,   324,   234,   649,   0,   0,   0,   0,   0,   0,   0,   0,   0
 1286,   1625,   417,   420,   317,   0,   234,   0,   0,   0,   0,   0,   0,   0,   0
 173,   405,   568,   61,   0,   290,   0,   573,   0,   0,   0,   0,   0,   0,   0
 520,   630,   308,   245,   317,   61,   0,   0,   339,   0,   0,   0,   0,   0,   0
 1040,   0,   785,   290,   61,   27,   308,   0,   0,   105,   0,   0,   0,   0,   0
 224,   0,   509,   474,   345,   0,   152,   61,   0,   0,   0,   0,   0,   0,   0
 105,   815,   162,   0,   186,   186,   160,   0,   0,   0,   0,   0,   0,   0,   0
 348,   266,   225,   323,   659,   0,   0,   27,   0,   0,   0,   0,   0,   0,   0
 61,   256,   0,   280,   0,   345,   273,   152,   0,   0,   0,   0,   0,   0,   0
 481,   248,   88,   225,   319,   0,   0,   425,   0,   234,   0,   0,   0,   0,   0
 1120,   549,   470,   266,   0,   548,   323,   350,   0,   27,   0,   0,   0,   0,   0
 412,   0,   418,   558,   186,   0,   0,   613,   27,   0,   27,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
