xbins, ybins, xmin, xmax, ymin, ymax
15, 25, 0, 15, 0, 25
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   211,   211,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 194,   211,   0,   0,   211,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 71,   320,   320,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   320,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   320,   320,   0,   0,   0,   0,   0,   0,   0,   0,   0
 320,   418,   0,   0,   0,   0,   320,   320,   0,   0,   0,   0,   0,   0,   0
 289,   79,   16,   16,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 479,   220,   341,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 287,   196,   227,   0,   16,   0,   0,   320,   0,   0,   0,   0,   0,   0,   0
 187,   0,   539,   227,   38,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 461,   628,   416,   0,   201,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 703,   572,   277,   646,   0,   38,   0,   0,   0,   0,   0,   0,   0,   0,   0
 858,   600,   796,   374,   471,   0,   38,   0,   241,   0,   0,   0,   0,   0,   0
 865,   348,   0,   581,   130,   201,   0,   241,   0,   0,   0,   0,   0,   0,   0
 827,   334,   116,   0,   313,   407,   0,   241,   0,   0,   0,   0,   0,   0,   0
 102,   277,   187,   158,   0,   241,   648,   0,   0,   0,   0,   0,   0,   0,   0
 1286,   1376,   481,   0,   152,   194,   0,   168,   0,   241,   0,   0,   0,   0,   0
 1125,   601,   233,   341,   158,   310,   201,   554,   0,   0,   241,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
