1,1,1,20,20,0,1,1,0,
2,7,9,16,17,0,2,8,1,
7,0,6,2,8,0,4,1.42857,3.95918,
2,4,5,0,1,0,2,4.5,0.25,
1,2,2,6,6,0,1,2,0,
3,0,1,18,20,0,3,0.666667,0.222222,
3,0,1,3,5,0,2,0.333333,0.222222,
1,4,4,23,23,0,1,4,0,
1,3,3,0,0,0,1,3,0,
4,1,4,2,5,0,3,2,1.5,
1,1,1,22,22,0,1,1,0,
3,1,5,8,10,0,2,2.33333,3.55556,
1,4,4,20,20,0,1,4,0,
1,4,4,20,20,0,1,4,0,
2,0,1,16,17,0,2,0.5,0.25,
2,0,2,1,2,0,2,1,1,
1,0,0,5,5,0,1,0,0,
2,1,3,6,7,0,2,2,1,
2,0,0,3,4,0,1,0,0,
2,1,3,7,8,0,2,2,1,
1,4,4,22,22,0,1,4,0,
5,0,1,11,15,0,3,0.4,0.24,
2,0,1,16,17,0,2,0.5,0.25,
2,1,7,17,19,0,2,4,9,
2,3,5,6,7,0,2,4,1,
1,4,4,2,2,0,1,4,0,
1,0,0,22,22,0,1,0,0,
2,3,3,15,16,0,1,3,0,
1,4,4,11,11,0,1,4,0,
1,1,1,0,0,0,1,1,0,
1,4,4,0,0,0,1,4,0,
1,2,2,7,7,0,1,2,0,
3,0,2,9,15,0,2,0.666667,0.888889,
1,1,1,10,10,0,1,1,0,
5,1,7,9,13,0,4,4.6,5.04,
2,3,6,6,7,0,2,4.5,2.25,
2,1,3,10,11,0,2,2,1,
1,3,3,5,5,0,1,3,0,
2,0,0,13,14,0,1,0,0,
1,0,0,8,8,0,1,0,0,
1,2,2,18,18,0,1,2,0,
3,0,0,0,23,0,1,0,0,
4,0,4,18,21,0,3,1.5,2.75,
2,1,4,1,3,0,2,2.5,2.25,
1,2,2,0,0,0,1,2,0,
5,0,5,0,23,0,4,2,3.6,
5,2,9,7,12,0,4,4.6,7.04,
1,8,8,14,14,0,1,8,0,
1,6,6,17,17,0,1,6,0,
5,0,0,11,17,0,1,0,0,
2,3,7,22,23,0,2,5,4,
1,2,2,11,11,0,1,2,0,
3,0,1,21,23,0,2,0.333333,0.222222,
1,4,4,2,2,0,1,4,0,
2,2,2,16,17,0,1,2,0,
1,3,3,20,20,0,1,3,0,
1,4,4,0,0,0,1,4,0,
4,1,3,12,15,2,3,1.75,0.6875,
2,0,2,18,20,0,2,1,1,
2,4,4,9,10,0,1,4,0,
2,1,1,0,23,0,1,1,0,
1,1,1,1,1,0,1,1,0,
3,1,1,4,6,0,1,1,0,
1,0,0,12,12,0,1,0,0,
4,0,9,7,15,0,4,3.75,11.1875,
1,7,7,20,20,0,1,7,0,
2,8,9,13,14,0,2,8.5,0.25,
4,3,11,18,21,0,4,5.75,9.6875,
2,0,1,9,10,0,2,0.5,0.25,
3,1,1,12,14,0,1,1,0,
2,0,1,0,1,0,2,0.5,0.25,
6,0,1,11,16,0,3,0.666667,0.222222,
2,0,0,22,23,0,1,0,0,
6,1,4,1,7,0,2,1.5,1.25,
2,1,3,21,22,0,2,2,1,
2,1,2,4,5,0,2,1.5,0.25,
2,0,1,19,20,0,2,0.5,0.25,
4,0,0,12,15,0,1,0,0,
2,1,2,7,8,0,2,1.5,0.25,
1,0,0,2,2,0,1,0,0,
1,2,2,3,3,0,1,2,0,
1,2,2,12,12,0,1,2,0,
3,0,3,8,10,0,3,1.66667,1.55556,
1,1,1,18,18,0,1,1,0,
1,1,1,8,8,0,1,1,0,
1,2,2,6,6,0,1,2,0,
1,0,0,3,3,0,1,0,0,
1,6,6,11,11,0,1,6,0,
2,1,1,16,17,0,1,1,0,
1,5,5,0,0,0,1,5,0,
4,0,4,15,18,0,3,1.25,2.6875,
1,1,1,9,9,0,1,1,0,
1,3,3,8,8,0,1,3,0,
1,4,4,1,1,0,1,4,0,
2,2,2,5,6,0,1,2,0,
1,1,1,5,5,0,1,1,0,
1,2,2,21,21,0,1,2,0,
3,2,2,3,5,0,1,2,0,
1,3,3,7,7,0,1,3,0,
3,0,2,1,3,0,2,1.33333,0.888889,
2,0,1,0,2,0,2,0.5,0.25,
1,1,1,21,21,0,1,1,0,
1,2,2,23,23,0,1,2,0,
1,1,1,16,16,0,1,1,0,
2,4,4,15,16,0,1,4,0,
1,2,2,7,7,0,1,2,0,
2,0,0,19,20,0,1,0,0,
2,1,1,14,16,0,1,1,0,
2,4,6,4,5,0,2,5,1,
1,6,6,10,10,0,1,6,0,
2,1,1,9,10,0,1,1,0,
2,6,8,21,22,0,2,7,1,
1,0,0,8,8,0,1,0,0,
2,1,1,21,22,0,1,1,0,
1,21,21,23,23,0,1,21,0,
2,0,0,9,10,0,1,0,0,
1,1,1,4,4,0,1,1,0,
1,0,0,19,19,0,1,0,0,
2,3,3,9,10,0,1,3,0,
2,4,6,12,14,0,2,5,1,
3,0,0,15,17,0,1,0,0,
6,1,4,13,18,0,3,2.16667,0.805556,
4,0,2,0,23,0,2,1.5,0.75,
2,0,1,7,8,0,2,0.5,0.25,
1,5,5,17,17,0,1,5,0,
5,0,4,2,6,0,3,1.2,2.56,
2,0,1,5,6,0,2,0.5,0.25,
2,2,4,1,2,0,2,3,1,
1,1,1,23,23,0,1,1,0,
2,1,1,0,2,0,1,1,0,
2,1,3,20,21,0,2,2,1,
1,7,7,21,21,0,1,7,0,
1,1,1,21,21,0,1,1,0,
2,0,1,8,9,0,2,0.5,0.25,
1,7,7,19,19,0,1,7,0,
1,1,1,7,7,0,1,1,0,
1,0,0,10,10,0,1,0,0,
3,1,7,17,19,0,3,3.66667,6.22222,
1,4,4,16,16,0,1,4,0,
2,0,2,6,8,0,2,1,1,
2,5,5,3,4,0,1,5,0,
7,0,0,10,16,0,1,0,0,
3,2,5,21,23,0,3,3.66667,1.55556,
4,0,5,7,10,0,4,2,3.5,
2,2,2,13,14,0,1,2,0,
2,2,3,8,9,0,2,2.5,0.25,
2,0,2,19,20,0,2,1,1,
1,0,0,5,5,0,1,0,0,
2,3,4,7,8,0,2,3.5,0.25,
1,0,0,19,19,0,1,0,0,
1,1,1,6,6,0,1,1,0,
1,2,2,9,9,0,1,2,0,
2,4,5,1,2,0,2,4.5,0.25,
