xbins, ybins, xmin, xmax, ymin, ymax
15, 25, 0, 15, 0, 25
 0,   78,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   590,   634,   273,   273,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 152,   273,   0,   152,   152,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 229,   152,   230,   0,   0,   152,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 61,   146,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 78,   256,   256,   256,   0,   273,   0,   0,   0,   0,   0,   0,   0,   0,   0
 507,   0,   254,   0,   0,   0,   152,   0,   0,   0,   0,   0,   0,   0,   0
 256,   438,   0,   78,   334,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 273,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 352,   122,   0,   357,   0,   380,   575,   302,   0,   0,   0,   0,   0,   0,   0
 0,   266,   122,   302,   302,   0,   78,   0,   0,   0,   0,   0,   0,   0,   0
 1114,   0,   539,   211,   252,   256,   0,   532,   0,   0,   0,   0,   0,   0,   0
 0,   831,   565,   576,   25,   0,   0,   546,   0,   0,   0,   0,   0,   0,   0
 297,   166,   809,   273,   263,   227,   0,   0,   0,   0,   0,   0,   0,   0,   0
 218,   464,   101,   348,   0,   41,   281,   78,   0,   0,   0,   0,   0,   0,   0
 92,   379,   379,   266,   830,   92,   0,   0,   0,   273,   0,   0,   0,   0,   0
 0,   71,   477,   0,   87,   301,   243,   25,   273,   0,   0,   0,   0,   0,   0
 305,   997,   16,   166,   0,   0,   240,   107,   103,   0,   273,   0,   0,   0,   0
 342,   361,   183,   0,   352,   332,   166,   632,   41,   25,   0,   240,   0,   0,   0
 872,   414,   345,   630,   0,   0,   0,   0,   240,   318,   103,   25,   0,   0,   0
 1079,   395,   546,   342,   183,   229,   0,   0,   0,   41,   281,   0,   265,   0,   0
 1199,   125,   441,   615,   218,   518,   0,   0,   302,   0,   0,   41,   0,   0,   0
 316,   262,   0,   307,   229,   218,   393,   61,   0,   0,   0,   78,   0,   240,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
