xbins, ybins, xmin, xmax, ymin, ymax
15, 25, 0, 15, 0, 25
 1244,   900,   280,   40,   40,   40,   40,   0,   0,   0,   0,   0,   0,   0,   0
 1687,   1962,   7,   240,   0,   0,   0,   80,   0,   0,   0,   0,   0,   0,   0
 1379,   960,   921,   7,   7,   7,   0,   0,   0,   0,   0,   0,   0,   0,   0
 919,   705,   1148,   751,   0,   0,   7,   0,   0,   0,   0,   0,   0,   0,   0
 1625,   1329,   797,   402,   179,   0,   0,   0,   40,   0,   0,   0,   0,   0,   0
 892,   2076,   1120,   322,   346,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 1504,   1594,   989,   1554,   323,   490,   0,   0,   0,   0,   0,   0,   0,   0,   0
 1415,   804,   800,   773,   792,   546,   0,   0,   0,   0,   0,   0,   0,   0,   0
 1459,   294,   426,   549,   1287,   46,   323,   0,   0,   0,   0,   0,   0,   0,   0
 1965,   283,   1460,   501,   579,   591,   305,   0,   0,   40,   0,   0,   0,   0,   0
 1064,   801,   233,   73,   202,   249,   146,   0,   0,   0,   0,   0,   0,   0,   0
 1102,   0,   238,   0,   0,   109,   249,   0,   0,   0,   0,   0,   0,   0,   0
 1792,   1381,   217,   999,   281,   449,   109,   268,   0,   0,   0,   0,   0,   0,   0
 172,   0,   197,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 301,   312,   103,   0,   138,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 85,   153,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 261,   85,   347,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 78,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 268,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
