xbins, ybins, xmin, xmax, ymin, ymax
15, 25, 0, 15, 0, 25
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   32,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   58,   58,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   483,   0,   32,   58,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   0,   270,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   161,   306,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 161,   336,   0,   270,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   140,   336,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 336,   364,   165,   306,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 0,   32,   0,   165,   435,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
 492,   973,   642,   224,   338,   576,   270,   0,   0,   0,   0,   0,   0,   0,   0
 715,   0,   0,   721,   468,   224,   306,   612,   0,   0,   0,   0,   0,   0,   0
 489,   374,   244,   182,   340,   0,   224,   0,   0,   0,   0,   0,   0,   0,   0
 751,   392,   234,   419,   47,   320,   0,   540,   0,   0,   0,   0,   0,   0,   0
 209,   561,   932,   0,   76,   47,   47,   0,   270,   0,   0,   0,   0,   0,   0
 47,   876,   442,   47,   0,   138,   0,   123,   0,   0,   0,   0,   0,   0,   0
 382,   47,   360,   479,   0,   0,   182,   0,   0,   270,   0,   0,   0,   0,   0
 1014,   0,   140,   331,   511,   0,   0,   182,   76,   0,   0,   0,   0,   0,   0
 582,   198,   0,   161,   0,   175,   276,   0,   0,   0,   0,   270,   0,   0,   0
 839,   357,   0,   0,   354,   354,   175,   222,   0,   0,   270,   0,   0,   0,   0
 297,   274,   345,   317,   140,   0,   0,   695,   0,   76,   0,   0,   0,   0,   0
 1116,   508,   12,   0,   0,   0,   0,   138,   244,   0,   0,   0,   0,   0,   0
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
